"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%"
"152437";"-1,791083";"47,917701";"47°55'3.724N 1°47'27.899W";"35312";"1 Le Perchot";"";"35580";"SAINT SENOUX";"28/03/2019";"En intérieur";"R_SO7334_2_1PUB.pdf";"Oui";"0,13";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152447";"-1,495224";"47,951305";"47°57'4.698N 1°29'42.806W";"35136";"Chemin de Culoisel";"";"35150";"JANZE";"28/03/2019";"En intérieur";"R_SO7334_1_1PUB.pdf";"Oui";"0,39";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152454";"-1,429971";"47,442928";"47°26'34.541N 1°25'47.896W";"44205";"Rue des charmilles";"";"44390";"TOUCHES";"20/03/2019";"En intérieur";"R_SO7023_4_2PUB.pdf";"Oui";"0,36";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"0,27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,27";"";"25"
"152476";"-3,980613";"48,675979";"48°40'33.524N 3°58'50.207W";"29259";"Route de Morlaix";"";"29250";"SAINT POL DE LEON";"26/03/2019";"En extérieur";"R_SO7183_1_1PUB.pdf";"Oui";"0,34";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,14";"";"0,17";"";"0,24";"";"0,09";"";"0,05";"";"";"";"0,342";"0,342";"-0,475"
"152477";"-3,979368";"48,665656";"48°39'56.362N 3°58'45.725W";"29259";"Streat Glaz";"";"29250";"SAINT POL DE LEON";"27/03/2019";"En extérieur";"R_SO7183_1_5PUB.pdf";"Oui";"0,14";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152478";"-3,981793";"48,668937";"48°40'8.173N 3°58'54.455W";"29259";"Kerisnel";"";"29250";"SAINT POL DE LEON";"27/03/2019";"En extérieur";"R_SO7183_1_9PUB.pdf";"Oui";"0,94";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"0,05";"";"";"";"0,2";"";"0,33";"";"0,39";"";"0,25";"";"0,57";"";"";"";"0,831";"0,83";"11,574"
"152479";"-3,979068";"48,663204";"48°39'47.534N 3°58'44.645W";"29259";"Traon Gall";"";"29250";"SAINT POL DE LEON";"27/03/2019";"En extérieur";"R_SO7183_1_6PUB.pdf";"Oui";"0,15";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"0,09";"";"";"";"";"";"";"";"";"";"0,108";"0,108";"27,889"
"152481";"-3,985237";"48,672621";"48°40'21.436N 3°59'6.853W";"29259";"Rue Emile Bernard";"";"29250";"SAINT POL DE LEON";"27/03/2019";"En extérieur";"R_SO7183_1_11PUB.pdf";"Oui";"0,49";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"0,15";"";"0,26";"";"0,29";"";"0,14";"";"";"";"0,446";"0,446";"9,029"
"152484";"-3,985666";"48,670269";"48°40'12.968N 3°59'8.398W";"29259";"Létiez";"";"29250";"SAINT POL DE LEON";"27/03/2019";"En extérieur";"R_SO7183_1_10PUB.pdf";"Oui";"0,32";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,17";"";"0,16";"";"0,14";"";"0,07";"";"";"";"";"";"0,281";"0,281";"12,166"
"152486";"-3,97512";"48,66883";"48°40'7.788N 3°58'30.432W";"29259";"Prat Hir";"";"29250";"SAINT POL DE LEON";"27/03/2019";"En extérieur";"R_SO7183_1_3PUB.pdf";"Oui";"0,28";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"0,1";"";"";"";"0,07";"";"0,06";"";"";"";"0,158";"0,158";"43,644"
"152489";"-3,976836";"48,669794";"48°40'11.258N 3°58'36.610W";"29259";"Kerambars";"";"29250";"SAINT POL DE LEON";"26/03/2019";"En extérieur";"R_SO7183_1_2PUB.pdf";"Oui";"0,29";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"0,07";"";"";"";"0,05";"";"0,06";"";"";"";"0,132";"0,132";"54,514"
"152491";"-3,978864";"48,668285";"48°40'5.826N 3°58'43.910W";"29259";"Bel-Air";"";"29250";"SAINT POL DE LEON";"27/03/2019";"En extérieur";"R_SO7183_1_4PUB.pdf";"Oui";"0,21";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"0,06";"0,06";"71,429"
"152493";"-3,984014";"48,664047";"48°39'50.569N 3°59'2.450W";"29259";"Ty Méan";"";"29250";"SAINT POL DE LEON";"27/03/2019";"En extérieur";"R_SO7183_1_8PUB.pdf";"Oui";"0,26";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"0,08";"";"";"";"0,14";"";"0,16";"";"0,07";"";"0,07";"";"";"";"";"";"0,248";"0,235";"4,696"
"152497";"-3,980248";"48,663856";"48°39'49.882N 3°58'48.893W";"29259";"Créac'h ar Gall";"";"29250";"SAINT POL DE LEON";"27/03/2019";"En extérieur";"R_SO7183_1_7PUB.pdf";"Oui";"0,14";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,05";"";"";"";"";"";"";"";"";"";"0,05";"0,05";"64,286"
"152500";"-3,990183";"48,657266";"48°39'26.158N 3°59'24.659W";"29259";"Creach an Ton";"";"29250";"SAINT POL DE LEON";"27/03/2019";"En extérieur";"R_SO7183_1_12PUB.pdf";"Oui";"0,26";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"";"";"";"0,06";"0,06";"76,923"
"152501";"-0,069523";"47,249094";"47°14'56.738N 0°4'10.283W";"49328";"Rue Marceau";"";"49400";"SAUMUR";"15/03/2019";"En intérieur";"R_SO7317_1_2PUB.pdf";"Oui";"0,58";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152504";"-1,547774";"47,214671";"47°12'52.816N 1°32'51.986W";"44109";"Allée Baco";"";"44000";"NANTES";"14/03/2019";"En intérieur";"R_SO7317_1_1PUB.pdf";"Oui";"0,29";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152505";"-0,914009";"47,256791";"47°15'24.448N 0°54'50.432W";"49023";"La Petite Clopière";"";"49110";"BEAUPREAU EN MAUGES";"04/03/2019";"En intérieur";"R_SO7318_1_1PUB.pdf";"Oui";"0,37";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152507";"-0,908786";"47,255393";"47°15'19.415N 0°54'31.630W";"49023";"L'Aiguillée";"";"49110";"BEAUPREAU EN MAUGES";"04/03/2019";"En intérieur";"R_SO7318_1_4PUB.pdf";"Oui";"0,13";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152508";"-0,907488";"47,255087";"47°15'18.313N 0°54'26.957W";"49023";"L'Aiguillée";"";"49110";"BEAUPREAU EN MAUGES";"04/03/2019";"En intérieur";"R_SO7318_1_7PUB.pdf";"Oui";"0,38";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152511";"-0,354899";"48,595507";"48°35'43.825N 0°21'17.636W";"61168";"Chemin de la Petite Vitesse";"";"61600";"FERTE MACE";"28/03/2019";"En intérieur";"R_SO7320_1_1PUB.pdf";"Oui";"0,12";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152513";"-0,908035";"47,255153";"47°15'18.551N 0°54'28.926W";"49023";"L'Aiguillée";"";"49110";"BEAUPREAU EN MAUGES";"04/03/2019";"En intérieur";"R_SO7318_1_8PUB.pdf";"Oui";"0,13";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152516";"-0,907391";"47,255947";"47°15'21.409N 0°54'26.608W";"49023";"La Gare";"";"49110";"BEAUPREAU EN MAUGES";"04/03/2019";"En intérieur";"R_SO7318_1_3PUB.pdf";"Oui";"0,17";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152517";"-0,907938";"47,255896";"47°15'21.226N 0°54'28.577W";"49023";"L'Aiguillée";"";"49110";"BEAUPREAU EN MAUGES";"04/03/2019";"En intérieur";"R_SO7318_1_5PUB.pdf";"Oui";"0,18";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152519";"-0,906887";"47,255095";"47°15'18.342N 0°54'24.793W";"49023";"La Gare";"";"49110";"BEAUPREAU EN MAUGES";"04/03/2019";"En intérieur";"R_SO7318_1_2PUB.pdf";"Oui";"0,13";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152534";"-3,614084";"48,639956";"48°38'23.842N 3°36'50.702W";"22194";"Coatarsalle";"";"22310";"PLESTIN LES GREVES";"28/03/2019";"En extérieur";"R_SO7407_1_1PUB.pdf";"Oui";"0,19";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152535";"-1,553578";"47,214576";"47°12'52.474N 1°33'12.881W";"44109";"Place du Bouffay";"";"44000";"NANTES";"20/03/2019";"En intérieur";"R_SO7409_1_1PUB.pdf";"Oui";"2,45";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152544";"-1,345246";"47,18008";"47°10'48.288N 1°20'42.886W";"44032";"Rue des Sports";"";"44330";"CHAPELLE HEULIN";"15/03/2019";"En intérieur";"R_SO7335_1_2PUB.pdf";"Oui";"0,23";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152556";"-1,344001";"47,178884";"47°10'43.982N 1°20'38.404W";"44032";"Rue Pierre Marchand";"";"44330";"CHAPELLE HEULIN";"14/03/2019";"En intérieur";"R_SO7335_1_1PUB.pdf";"Oui";"0,33";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152564";"-0,529168";"47,476883";"47°28'36.779N 0°31'45.005W";"49007";"Rue des Banchais";"";"49100";"ANGERS";"19/03/2019";"En intérieur";"R_SO7428_1_1PUB.pdf";"Oui";"0,29";"Lieu d'habitation";"EXEM";"";"0,06";"";"";"";"";"";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,117";"";"59,787"
"152576";"0,064867";"48,056477";"48°3'23.317N 0°3'53.521E";"72113";"Les Haies";"";"72550";"DEGRE";"29/03/2019";"En intérieur";"R_SO7448_3_3PUB.pdf";"Oui";"0,2";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"65"
"152577";"-0,364";"48,145778";"48°8'44.801N 0°21'50.400W";"14271";"Avenue De Suisse Normande";"";"14123";"FLEURY SUR ORNE";"08/04/2019";"En intérieur";"18 750 LSO 24288 00 S.005.R001p.pdf";"Oui";"1,85";"Commerce (Centre commercial, …";"APAVE Parisienne - Paris 17";"0,13";"0,04";"0";"0";"0";"0";"0";"0";"0";"0,02";"";"0,02";"";"0,02";"";"1,57";"";"0,83";"";"0,61";"";"";"";"1,883";"1,878";"-1,783"
"152623";"-2,847508";"48,507891";"48°30'28.408N 2°50'51.029W";"22144";"Rue de la Garenne";"";"22440";"MEAUGON";"08/04/2019";"En intérieur";"R_SO7465_1_1PUB.pdf";"Oui";"0,12";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152636";"-4,313883";"48,655083";"48°39'18.299N 4°18'49.979W";"29021";"Le Croazou";"";"29890";"PLOUNEOUR BRIGNOGAN PLAGES";"09/04/2019";"En intérieur";"R_SO7467_1_1PUB.pdf";"Oui";"0,15";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152637";"-4,486767";"48,427307";"48°25'38.305N 4°29'12.361W";"29019";"Chemin Poul Ar Feunteun";"";"29200";"BREST";"09/04/2019";"En extérieur";"R_SO7470_1_1PUB.pdf";"Oui";"0,17";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152640";"0,181274";"48,007231";"48°0'26.032N 0°10'52.586E";"72181";"Rue de Valmy";"";"72000";"MANS";"25/03/2019";"En extérieur";"R_SO7448_1_2PUB.pdf";"Oui";"1,72";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152645";"-4,487057";"48,426915";"48°25'36.894N 4°29'13.405W";"29019";"Chemin Poul Ar Feunteun";"";"29200";"BREST";"09/04/2019";"En intérieur";"R_SO7470_1_2PUB.pdf";"Oui";"0,14";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152646";"0,181296";"48,007245";"48°0'26.082N 0°10'52.666E";"72181";"Rue de Valmy";"";"72000";"MANS";"25/03/2019";"En intérieur";"R_SO7448_1_1PUB.pdf";"Oui";"2,16";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152650";"-0,560045";"47,466796";"47°28'0.466N 0°33'36.162W";"49007";"Rue du Temple";"";"49100";"ANGERS";"20/03/2019";"En extérieur";"R_SO7410_1_2PUB.pdf";"Oui";"0,57";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,3";"";"0,38";"";"0,06";"";"0,08";"";"0,16";"";"";"";"0,52";"0,52";"8,839"
"152653";"-1,179314";"47,137498";"47°8'14.993N 1°10'45.530W";"49301";"5 l'Olivière Neuve";"";"49230";"SEVREMOINE";"02/04/2019";"En intérieur";"R_SO7472_1_1PUB.pdf";"Oui";"0,35";"Lieu d'habitation";"EXEM";"0,18";"";"";"";"";"";"";"";"0,26";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,316";"";"9,649"
"152657";"-3,109431";"47,596455";"47°35'47.238N 3°6'33.952W";"56168";"Rue du Lavoir";"";"56340";"PLOUHARNEL";"11/04/2019";"En extérieur";"R_SO7446_1_1PUB.pdf";"Oui";"0,59";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152658";"-1,667594";"47,997267";"47°59'50.161N 1°40'3.338W";"35208";"Rue Jean Clément";"";"35230";"ORGERES";"28/03/2019";"En intérieur";"R_SO7408_1_4PUB.pdf";"Oui";"0,64";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"0,7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,7";"";"-9,375"
"152659";"0,306051";"47,943444";"47°56'36.398N 0°18'21.784E";"72231";"Impasse Chaton";"";"72250";"PARIGNE L EVEQUE";"25/03/2019";"En intérieur";"R_SO7448_3_2PUB.pdf";"Oui";"0,25";"Lieu d'habitation";"EXEM";"0,2";"";"";"";"";"";"";"";"0,15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,25";"";"0"
"152661";"-1,681252";"48,1042";"48°6'15.120N 1°40'52.507W";"35238";"Square du Roi Arthur";"";"35000";"RENNES";"01/04/2019";"En intérieur";"R_SO7471_2_1PUB.pdf";"Oui";"0,87";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"0,13";"";"";"0,46";"";"0,43";"";"0,2";"";"0,1";"";"0,19";"";"";"";"0,707";"0,695";"18,764"
"152670";"-1,54197";"47,206005";"47°12'21.618N 1°32'31.092W";"44109";"Rue des Steamers de Loire";"";"44200";"NANTES";"01/04/2019";"En extérieur";"R_SO7443_1_3PUB.pdf";"Oui";"5,11";"Lieu d'habitation";"EXEM";"";"0,1";"";"";"";"";"";"";"0,06";"0,17";"";"1,83";"";"2,23";"";"1,64";"";"3,69";"";"1,47";"";"";"";"5,18";"5,179";"-1,367"
"152675";"-1,668087";"47,996728";"47°59'48.221N 1°40'5.113W";"35208";"Rue de Rennes";"";"35230";"ORGERES";"28/03/2019";"En intérieur";"R_SO7408_1_3PUB.pdf";"Oui";"0,35";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,12";"";"0,23";"";"0,08";"";"0,08";"";"";"";"";"";"0,283";"0,283";"19,137"
"152676";"-0,525638";"47,477739";"47°28'39.860N 0°31'32.297W";"49007";"Rue des Banchais";"";"49100";"ANGERS";"19/03/2019";"En intérieur";"R_SO7410_1_1PUB.pdf";"Oui";"0,36";"Lieu d'habitation";"EXEM";"";"0,22";"";"";"";"";"";"";"";"";"";"0,07";"";"0,15";"";"";"";"";"";"0,06";"";"";"";"0,282";"0,176";"21,728"
"152679";"-1,529739";"48,295621";"48°17'44.236N 1°31'47.060W";"35118";"Rue des Landes";"";"35490";"GAHARD";"25/03/2019";"En intérieur";"R_SO7408_1_2PUB.pdf";"Oui";"0,42";"Lieu d'habitation";"EXEM";"0,43";"";"";"";"";"";"";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,444";"";"-5,678"
"152681";"-1,945084";"48,551913";"48°33'6.887N 1°56'42.302W";"35358";"Rue des Masses";"";"35430";"VILLE ES NONAIS";"28/03/2019";"En intérieur";"R_SO7408_1_1PUB.pdf";"Oui";"0,18";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152687";"-4,485244";"48,426075";"48°25'33.870N 4°29'6.878W";"29019";"Rue Nicéphore Nièpce";"";"29200";"BREST";"10/04/2019";"En intérieur";"R_SO7470_2_1PUB.pdf";"Oui";"0,24";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,11";"";"0,08";"";"";"";"";"";"";"";"";"";"0,136";"0,136";"43,327"
"152689";"-2,371502";"47,357933";"47°21'28.559N 2°22'17.407W";"44175";"Rue des Magnolias";"";"44410";"SAINT LYPHARD";"25/03/2019";"En intérieur";"R_SO7443_1_2PUB.pdf";"Oui";"0,18";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152697";"-3,966343";"48,224909";"48°13'29.672N 3°57'58.835W";"29162";"20 Croas Ar Poullou";"";"29190";"PLEYBEN";"11/04/2019";"En intérieur";"R_SO7529_2_1PUB.pdf";"Oui";"0,5";"Lieu d'habitation";"EXEM";"";"0,12";"";"";"";"";"";"";"";"";"";"0,16";"";"0,19";"";"0,25";"";"0,11";"";"0,12";"";"";"";"0,406";"0,388";"18,735"
"152719";"-1,693568";"48,081606";"48°4'53.782N 1°41'36.845W";"35238";"Rue d'Angleterre";"";"35700";"RENNES";"08/04/2019";"En intérieur";"R_SO7471_2_2PUB.pdf";"Oui";"0,18";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"0,07";"";"";"";"";"";"";"";"";"";"0,114";"0,114";"36,657"
"152720";"0,319054";"47,950278";"47°57'1.001N 0°19'8.594E";"72231";"Le Bordage";"";"72250";"PARIGNE L EVEQUE";"05/04/2019";"En intérieur";"R_SO7448_3_1PUB.pdf";"Oui";"0,15";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"60"
"152725";"-1,4535";"47,262267";"47°15'44.161N 1°27'12.600W";"44204";"Avenue du Parc des Sports";"";"44470";"THOUARE SUR LOIRE";"12/04/2019";"En extérieur";"R_SO7443_1_4PUB.pdf";"Oui";"0,62";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"0,07";"";"";"";"0,31";"";"0,38";"";"0,17";"";"0,07";"";"";"";"";"";"0,528";"0,524";"14,775"
"152733";"-1,576238";"47,232078";"47°13'55.481N 1°34'34.457W";"44109";"Boulevard Jean XXIII";"";"44100";"NANTES";"01/04/2019";"En intérieur";"R_SO7443_2_1PUB.pdf";"Oui";"0,39";"Lieu d'habitation";"EXEM";"";"0,13";"";"";"";"";"";"0,14";"";"";"";"0,15";"";"0,14";"";"0,12";"";"0,11";"";"";"";"";"";"0,324";"0,262";"16,874"
"152740";"-3,109517";"47,596397";"47°35'47.029N 3°6'34.261W";"56168";"Rue du Lavoir";"";"56340";"PLOUHARNEL";"11/04/2019";"En extérieur";"R_SO7456_1_1PUB.pdf";"Oui";"0,57";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,15";"";"0,37";"";"0,17";"";"0,22";"";"";"";"";"";"0,487";"0,487";"14,646"
"152743";"-3,892894";"48,164246";"48°9'51.286N 3°53'34.418W";"29267";"Kroaz Hir";"";"29520";"SAINT THOIS";"11/04/2019";"En intérieur";"R_SO7531_1_1PUB.pdf";"Oui";"0,34";"Lieu d'habitation";"EXEM";"0,17";"0,1";"";"";"";"";"";"";"0,28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,342";"";"-0,733"
"152744";"-1,791705";"47,915695";"47°54'56.502N 1°47'30.138W";"35312";"Le Perchot";"";"35580";"SAINT SENOUX";"08/04/2019";"En extérieur";"R_SO7533_2_2PUB.pdf";"Oui";"0,26";"Divers";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,21";"";"0,12";"";"0,09";"";"0,07";"";"";"";"0,267";"0,267";"-2,844"
"152747";"-4,484632";"48,425961";"48°25'33.460N 4°29'4.675W";"29019";"Chemin de Poul Ar Feuteun";"";"29200";"BREST";"09/04/2019";"En intérieur";"R_SO7464_2_2PUB.pdf";"Oui";"0,25";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,12";"";"";"";"";"";"";"";"";"";"";"";"0,12";"0,12";"52"
"152748";"-4,518718";"48,383419";"48°23'0.308N 4°31'7.385W";"29019";"Rue Anatole France";"";"29200";"BREST";"10/04/2019";"En extérieur";"R_SO7530_2_1PUB.pdf";"Oui";"0,45";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"0,37";"";"";"";"";"";"";"";"";"";"0,09";"";"0,06";"";"0,07";"";"";"";"0,06";"";"";"";"0,396";"0,142";"11,92"
"152749";"-1,280004";"48,071491";"48°4'17.368N 1°16'48.014W";"35338";"Les Quatre Chemins";"";"35370";"TORCE";"12/04/2019";"En intérieur";"R_SO7533_1_1PUB.pdf";"Oui";"0,33";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152752";"-4,476961";"48,391641";"48°23'29.908N 4°28'37.060W";"29019";"Place Sanquer";"";"29200";"BREST";"10/04/2019";"En intérieur";"R_SO7530_1_1PUB.pdf";"Oui";"0,21";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"";"";"0,08";"";"0,07";"";"";"";"";"";"0,139";"0,139";"33,674"
"152756";"-4,51816";"48,383889";"48°23'2.000N 4°31'5.376W";"29019";"Rue Anatole France";"";"29200";"BREST";"10/04/2019";"En intérieur";"R_SO7530_2_2PUB.pdf";"Oui";"0,87";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"0,55";"";"";"";"";"";"0,07";"";"";"";"0,35";"";"0,36";"";"0,15";"";"0,14";"";"0,2";"";"";"";"0,801";"0,578";"7,931"
"152757";"-1,685178";"48,09692";"48°5'48.912N 1°41'6.641W";"35238";"Boulevard Jacques Cartier";"";"35000";"RENNES";"05/04/2019";"En intérieur";"R_SO7532_1_1PUB.pdf";"Oui";"0,7";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,37";"";"0,2";"";"0,33";"";"0,14";"";"0,21";"";"";"";"0,591";"0,591";"15,545"
"152758";"-2,798488";"47,666276";"47°39'58.594N 2°47'54.557W";"56164";"Allée Yves Nicolazic";"";"56880";"PLOEREN";"11/04/2019";"En extérieur";"R_SO7536_1_1PUB.pdf";"Oui";"1,28";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152762";"-4,486724";"48,428033";"48°25'40.919N 4°29'12.206W";"29019";"Chemin de Poul Ar Feunteun";"";"29200";"BREST";"09/04/2019";"En intérieur";"R_SO7464_2_1PUB.pdf";"Oui";"0,14";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152976";"-4,482937";"48,393507";"48°23'36.625N 4°28'58.573W";"29019";"Rue Coat Ar Gueven";"";"29200";"BREST";"09/04/2019";"En intérieur";"R_SO7530_1_3PUB.pdf";"Oui";"1,57";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"0,06";"";"";"";"";"";"";"";"";"";"0,78";"";"0,51";"";"0,66";"";"0,31";"";"0,43";"";"";"";"1,26";"1,259";"19,717"
"153009";"-0,41483";"48,557431";"48°33'26.752N 0°24'53.388W";"61483";"Rue du Square";"";"61140";"BAGNOLES DE L ORNE NORMANDIE";"29/04/2019";"En intérieur";"R_SO7625_1_1PUB.pdf";"Oui";"0,14";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"0,12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,12";"";"14,286"
