"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%"
"127680";"0,166018";"45,649321";"45°38'57.556N 0°9'57.665E";"16015";"Rue Jules Michelet";"";"16000";"ANGOULEME";"28/06/2016";"En intérieur";"R_SO3065_1_2PUB.pdf";"Oui";"0,71";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"127689";"-0,064942";"45,781419";"45°46'53.108N 0°3'53.791W";"16286";"Avenue Paul Ricard";"";"16170";"ROUILLAC";"28/06/2016";"En intérieur";"R_SO3060_1_1PUB.pdf";"Oui";"0,24";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"127690";"-0,310943";"45,689664";"45°41'22.790N 0°18'39.395W";"16102";"Rue Félix Gaillard";"";"16100";"COGNAC";"29/06/2016";"En intérieur";"R_SO3063_1_1PUB.pdf";"Oui";"0,17";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"127699";"0,176253";"45,655163";"45°39'18.587N 0°10'34.511E";"16015";"Rue Marguerite d'Angoulême";"";"16000";"ANGOULEME";"28/06/2016";"En intérieur";"R_SO3065_1_1PUB.pdf";"Oui";"0,78";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"127761";"0,240905";"45,678421";"45°40'42.316N 0°14'27.258E";"16291";"Cité Scolaire Puyguillen";"";"16600";"RUELLE SUR TOUVRE";"28/06/2016";"En intérieur";"R_SO3059_1_1PUB.pdf";"Oui";"0,85";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"127949";"-0,475824";"46,315347";"46°18'55.249N 0°28'32.966W";"79191";"Rue Paul Langevin";"";"79000";"NIORT";"21/07/2016";"En intérieur";"R_SO3120_1_1PUB.pdf";"Oui";"0,36";"Lieu d'habitation";"EXEM";"0,01";"0,06";"0,05";"0,04";"0,05";"0,05";"0,18";"0,05";"0,16";"0,01";"";"0,09";"";"0,14";"";"0,07";"";"0,26";"";"0,02";"";"";"";"0,417133";"0,317333";"-15,87"
"127993";"0,316908";"46,568354";"46°34'6.074N 0°19'0.869E";"86194";"Rue Paul Mérine";"";"86000";"POITIERS";"22/07/2016";"En intérieur";"R_SO3113_1_1PUB.pdf";"Oui";"0,65";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,29";"";"0,36";"";"0,29";"";"0,18";"";"";"";"";"";"0,57463";"0,57463";"11,595"
"128006";"4,390225";"45,447036";"45°26'49.330N 4°23'24.810E";"42218";"Rue Coopérateurs";"";"42000";"SAINT ETIENNE";"25/07/2016";"En intérieur";"Rapport public 5A071613-RP.pdf";"Oui";"0,14";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"0,05";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,05";"";"64,286"
"128007";"4,395972";"45,427583";"45°25'39.299N 4°23'45.499E";"42218";"Rue Jean-Baptiste David";"";"42100";"SAINT ETIENNE";"25/07/2016";"En intérieur";"Rapport public 5A071633-RP.pdf";"Oui";"0,92";"Lieu d'habitation";"AEXPERTISE";"";"0,24";"";"";"";"";"";"";"0,08";"";"";"0,14";"";"0,36";"";"0,29";"";"0,17";"";"0,11";"";"";"";"0,581636";"0,523737";"36,779"
"128141";"4,089472";"45,605556";"45°36'20.002N 4°5'22.099E";"42299";"Rue du Champ de Mars";"";"42600";"SAVIGNEUX";"18/08/2016";"En intérieur";"Rapport public 5A071649-RP.pdf";"Oui";"0,2";"Lieu d'habitation";"AEXPERTISE";"0";"0";"";"";"";"";"";"0";"0";"";"";"0";"";"0";"";"0";"";"0";"";"0";"";"";"";"0";"0";"100"
"128191";"2,971244";"45,744183";"45°44'39.059N 2°58'16.478E";"63345";"Chemin de la Chave";"";"63122";"SAINT GENES CHAMPANELLE";"05/09/2016";"En intérieur";"R_SO3175_1_1PUB.pdf";"Oui";"0,84";"Lieu d'habitation";"EXEM";"0,49";"0,03";"0,05";"0,04";"0,05";"0,06";"0,32";"0,05";"1,13";"0,01";"";"0,02";"";"0,02";"";"0,02";"";"0,02";"";"0,02";"";"";"";"1,27871";"0,045826";"-52,227"
"128202";"3,205197";"45,739413";"45°44'21.887N 3°12'18.709E";"63124";"Rue Voltaire";"";"63800";"COURNON D AUVERGNE";"06/09/2016";"En intérieur";"R_SO3200_1_1PUB.pdf";"Oui";"0,91";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128222";"0,663772";"45,531801";"45°31'54.484N 0°39'49.579E";"24311";"Rue Jean Rostand";"";"24300";"NONTRON";"07/09/2016";"En extérieur";"R_SO3146_1_1PUB.pdf";"Oui";"0,24";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"0,2";"";"";"";"0,08";"";"";"";"";"";"0,229783";"0,229783";"4,257"
"128239";"3,064542";"45,92352";"45°55'24.672N 3°3'52.351E";"63103";"Allée du Pré Monsieur";"";"63140";"CHATEL GUYON";"06/09/2016";"En intérieur";"R_SO3223_1_1PUB.pdf";"Oui";"0,13";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128304";"1,241755";"45,841791";"45°50'30.448N 1°14'30.318E";"87085";"Rue Galliéni";"";"87100";"LIMOGES";"16/09/2016";"En intérieur";"R_SO3252_1_1PUB.pdf";"Oui";"1,41";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128310";"2,823057";"46,319807";"46°19'11.305N 2°49'23.005E";"03189";"Rue de la Gare";"";"03170";"MONTVICQ";"17/09/2016";"En intérieur";"R_SO3247_1_1PUB.pdf";"Oui";"0,14";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128368";"3,9675";"46,791278";"46°47'28.601N 3°58'3.000E";"58149";"Rue de Palluau";"Ecole maternelle Margueritte Bramard";"58170";"LUZY";"21/09/2016";"En intérieur";"Rapport public 3A091618-RP.pdf";"Oui";"0,79";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128382";"-0,403115";"46,340984";"46°20'27.542N 0°24'11.214W";"79081";"Rond-Point chaban de Chauray";"";"79180";"CHAURAY";"11/12/2014";"En intérieur";"R_SO1254_1_1PUB.pdf";"Oui";"0,59";"Locaux professionnels non accessibles au public";"EXEM";"";"0,08";"";"";"";"";"0,11";"";"";"";"";"0,15";"";"0,39";"0,77";"0,13";"0,26";"0,31";"0,56";"";"";"";"";"0,553263";"0,536284";"6,227"
"128454";"-0,403079";"46,341114";"46°20'28.010N 0°24'11.084W";"79081";"Rond-Point chaban de Chauray";"";"79180";"CHAURAY";"28/04/2015";"En intérieur";"R_SO1778_1_1PUB.pdf";"Oui";"1,34";"Locaux professionnels non accessibles au public";"EXEM";"";"0,08";"";"";"";"";"0,11";"";"";"";"";"0,18";"";"0,27";"0,54";"1,02";"1,55";"0,48";"1,13";"";"";"";"";"1,180932";"1,173073";"11,871"
"128555";"1,089985";"45,603387";"45°36'12.193N 1°5'23.946E";"87082";"Route de Busseix";"";"87500";"LADIGNAC LE LONG";"04/10/2016";"En intérieur";"R_SO3298_1_1PUB.pdf";"Oui";"0,39";"Lieu d'habitation";"EXEM";"0,01";"0,37";"0,05";"0,04";"0,05";"0,05";"0,16";"0,07";"0,14";"0,01";"";"0,02";"";"0,02";"";"0,01";"";"0,01";"";"0,02";"";"";"";"0,444635";"0,03873";"-14,009"
"128569";"2,184498";"45,887118";"45°53'13.625N 2°11'4.193E";"23079";"Impasse Jean Murat";"";"23500";"FELLETIN";"04/10/2016";"En intérieur";"R_SO3288_1_1PUB.pdf";"Oui";"0,1";"Lieu d'habitation";"EXEM";"0,07";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,092195";"";"7,805"
"128692";"4,594889";"45,544083";"45°32'38.699N 4°35'41.600E";"42259";"Route de la Tour";"Crèche municipale";"42800";"SAINT MARTIN LA PLAINE";"27/10/2016";"En extérieur";"Rapport public 5A091627-RP.pdf";"Oui";"0,24";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"AEXPERTISE";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"75"
"128697";"3,080678";"45,769319";"45°46'9.548N 3°4'50.441E";"63113";"Rue du Mont-Mouchet";"";"63000";"CLERMONT FERRAND";"26/10/2016";"En extérieur";"R_SO3304_1_1PUB.pdf";"Oui";"0,4";"Lieu d'habitation";"EXEM";"0,01";"0,04";"0,05";"0,04";"0,05";"0,05";"0,18";"0,05";"0,16";"0,01";"";"0,02";"";"0,21";"";"0,06";"";"0,1";"";"0,2";"";"";"";"0,411704";"0,313369";"-2,926"
"128698";"4,592611";"45,545139";"45°32'42.500N 4°35'33.400E";"42259";"Rue de la Cure";"Ecole maternelle";"42800";"SAINT MARTIN LA PLAINE";"27/10/2016";"En intérieur";"Rapport public 5A091625-RP.pdf";"Oui";"0,11";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"AEXPERTISE";"";"";"";"";"";"";"";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"9,091"
"128700";"4,592361";"45,54525";"45°32'42.900N 4°35'32.500E";"42259";"Rue de la Cure";"Ecole élémentaire";"42800";"SAINT MARTIN LA PLAINE";"27/10/2016";"En intérieur";"Rapport public 5A091626-RP.pdf";"Oui";"0,13";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"AEXPERTISE";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"53,846"
"128703";"3,106728";"45,776047";"45°46'33.769N 3°6'24.221E";"63113";"Rue de la Cartoucherie";"";"63000";"CLERMONT FERRAND";"25/10/2016";"En intérieur";"R_SO3303_1_1PUB.pdf";"Oui";"0,14";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128704";"0,282987";"46,13543";"46°8'7.548N 0°16'58.753E";"86078";"Combeausseize";"";"86400";"CIVRAY";"24/10/2016";"En extérieur";"R_SO3311_1_1PUB.pdf";"Oui";"0,46";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128724";"3,333557";"46,56873";"46°34'7.428N 3°20'0.805E";"03190";"Avenue Victor Hugo";"";"03000";"MOULINS";"26/10/2016";"En extérieur";"R_SO3363_1_1PUB.pdf";"Oui";"0,5";"Locaux professionnels non accessibles au public";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128744";"1,416271";"45,261363";"45°15'40.907N 1°24'58.576E";"19153";"Rue des Sources";"";"19130";"OBJAT";"27/10/2016";"En intérieur";"R_SO3339_1_1PUB.pdf";"Oui";"0,38";"Lieu d'habitation";"EXEM";"0,26";"";"";"";"";"";"";"";"0,09";"";"";"0,06";"";"0,18";"";"";"";"0,11";"";"";"";"";"";"0,351852";"0,219317";"7,407"
"128765";"1,515019";"46,580162";"46°34'48.583N 1°30'54.068E";"36006";"Route de Vaux";"";"36200";"ARGENTON SUR CREUSE";"04/11/2016";"En intérieur";"R_SO3367_1_1PUB.pdf";"Oui";"0,14";"Lieu d'habitation";"EXEM";"";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,11";"";"21,429"
"128856";"1,251562";"45,852291";"45°51'8.248N 1°15'5.623E";"87085";"Boulevard du Vigenal";"";"87000";"LIMOGES";"16/11/2016";"En extérieur";"R_SO3428_1_1PUB.pdf";"Oui";"0,59";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128857";"1,259372";"45,839743";"45°50'23.075N 1°15'33.739E";"87085";"Rue Hoche";"";"87000";"LIMOGES";"16/11/2016";"En extérieur";"R_SO3428_1_4PUB.pdf";"Oui";"0,24";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128863";"1,220255";"45,823297";"45°49'23.869N 1°13'12.918E";"87085";"Rue François Perrin";"";"87000";"LIMOGES";"16/11/2016";"En extérieur";"R_SO3428_1_5PUB.pdf";"Oui";"0,58";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128864";"1,265273";"45,831745";"45°49'54.282N 1°15'54.983E";"87085";"Place Jourdan";"";"87011";"LIMOGES";"16/11/2016";"En extérieur";"R_SO3428_1_7PUB.pdf";"Oui";"0,52";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128878";"1,231048";"45,843801";"45°50'37.684N 1°13'51.773E";"87085";"Allée Emile Kahn";"";"87000";"LIMOGES";"16/11/2016";"En extérieur";"R_SO3428_1_3PUB.pdf";"Oui";"0,21";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128881";"0,578671";"45,878626";"45°52'43.054N 0°34'43.216E";"16192";"Rue du Clos du Beau";"";"16270";"TERRES DE HAUTE CHARENTE";"14/11/2016";"En intérieur";"R_SO3414_1_1PUB.pdf";"Oui";"0,15";"Lieu d'habitation";"EXEM";"0,01";"0,03";"0,05";"0,04";"0,05";"0,05";"0,16";"0,05";"0,14";"0,01";"";"0,14";"";"0,14";"";"0,01";"";"0,02";"";"0,02";"";"";"";"0,31305";"0,200499";"-108,7"
"128889";"1,234181";"45,827947";"45°49'40.609N 1°14'3.052E";"87085";"Rue du Puy Las Rodas";"";"87000";"LIMOGES";"16/11/2016";"En extérieur";"R_SO3428_1_6PUB.pdf";"Oui";"1,48";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128899";"1,286001";"45,844519";"45°50'40.268N 1°17'9.604E";"87085";"Rue Suzanne Valadon";"";"87000";"LIMOGES";"16/11/2016";"En extérieur";"R_SO3428_1_8PUB.pdf";"Oui";"0,57";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128919";"4,048389";"45,621333";"45°37'16.799N 4°2'54.200E";"42147";"Chemin des Grands Champs";"";"42600";"MONTBRISON";"16/11/2016";"En extérieur";"Rapport public 5A101614-RP.pdf";"Oui";"0,51";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,37";"";"0,13";"";"0,31";"";"0,07";"";"";"";"0,504777";"0,504777";"1,024"
"128921";"4,050694";"45,623028";"45°37'22.901N 4°3'2.498E";"42147";"Chemin de Maupas";"";"42600";"MONTBRISON";"16/11/2016";"En extérieur";"Rapport public 5A101620-RP.pdf";"Oui";"0,12";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128923";"1,272976";"45,881711";"45°52'54.160N 1°16'22.714E";"87085";"Rue Barthélémy Thimonnier";"";"87000";"LIMOGES";"16/11/2016";"En extérieur";"R_SO3428_1_2PUB.pdf";"Oui";"1";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128924";"4,051";"45,619417";"45°37'9.901N 4°3'3.600E";"42147";"Chemin des Raines";"";"42600";"MONTBRISON";"16/11/2016";"En extérieur";"Rapport public 5A101617-RP.pdf";"Oui";"0,37";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,18";"";"0,18";"";"0,13";"";"";"";"";"";"0,285832";"0,285832";"22,748"
"128927";"3,076773";"45,747672";"45°44'51.619N 3°4'36.383E";"63032";"Avenue du Stade";"";"63110";"BEAUMONT";"18/11/2016";"En intérieur";"R_SO3415_1_1PUB.pdf";"Oui";"0,25";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"0,18";"";"";"";"0,12";"";"0,07";"";"";"";"0,24454";"0,24454";"2,184"
"128929";"4,051611";"45,620111";"45°37'12.400N 4°3'5.800E";"42147";"Allée Aimé Césaire";"";"42600";"MONTBRISON";"16/11/2016";"En intérieur";"Rapport public 5A101619-RP.pdf";"Oui";"0,27";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,12";"";"0,17";"";"0,19";"";"0,08";"";"";"";"0,292916";"0,292916";"-8,488"
"128933";"0,431492";"45,815214";"45°48'54.770N 0°25'53.371E";"16085";"Le Beauquet";"";"16260";"CHASSENEUIL SUR BONNIEURE";"14/11/2016";"En intérieur";"R_SO3416_1_1PUB.pdf";"Oui";"0,15";"Lieu d'habitation";"EXEM";"0,01";"0,03";"0,05";"0,04";"0,05";"0,05";"0,16";"0,05";"0,14";"0,01";"";"0,02";"";"0,06";"";"0,01";"";"0,01";"";"0,02";"";"";"";"0,25";"0,068557";"-66,667"
"128937";"4,036861";"45,618306";"45°37'5.902N 4°2'12.700E";"42147";"Chemin des Grands Garrets";"";"42600";"MONTBRISON";"16/11/2016";"En extérieur";"Rapport public 5A101615-RP.pdf";"Oui";"0,21";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,05";"";"";"";"";"";"";"";"";"";"0,05";"0,05";"76,19"
"128938";"4,048333";"45,620028";"45°37'12.101N 4°2'53.999E";"42147";"Chemin des Raines";"";"42600";"MONTBRISON";"16/11/2016";"En extérieur";"Rapport public 5A101618-RP.pdf";"Oui";"0,42";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,15";"";"0,22";"";"0,22";"";"0,08";"";"";"";"0,354542";"0,354542";"15,585"
"128939";"4,053833";"45,61825";"45°37'5.700N 4°3'13.799E";"42147";"Chemin des Raines";"";"42600";"MONTBRISON";"16/11/2016";"En extérieur";"Rapport public 5A101616-RP.pdf";"Oui";"0,34";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"0,07";"";"";"";"";"0,13";"";"0,2";"";"0,06";"";"";"";"";"";"0,255734";"0,245967";"24,784"
"129048";"4,448583";"46,002278";"46°0'8.201N 4°26'54.899E";"69217";"Place de l'Eglise";"Ecole élémentaire";"69870";"SAINT JUST D AVRAY";"02/12/2016";"En extérieur";"Rapport public 5A111615-RP.pdf";"Oui";"0,22";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"129067";"-0,486918";"45,698716";"45°41'55.378N 0°29'12.905W";"17141";"Impasse des Capucines";"";"17610";"DOMPIERRE SUR CHARENTE";"05/12/2016";"En intérieur";"R_SO3483_1_1PUB.pdf";"Oui";"0,09";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"129068";"-0,564251";"45,374639";"45°22'28.700N 0°33'51.304W";"17236";"Place Saint Sébastien";"";"17150";"MIRAMBEAU";"05/12/2016";"En intérieur";"R_SO3531_1_1PUB.pdf";"Oui";"0,74";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"129079";"1,53167";"46,592018";"46°35'31.265N 1°31'54.012E";"36006";"Rue Claude Bernard";"";"36200";"ARGENTON SUR CREUSE";"07/12/2016";"En intérieur";"R_SO3476_1_1PUB.pdf";"Oui";"0,14";"Lieu d'habitation";"EXEM";"";"";"0,13";"";"";"";"";"";"";"";"";"";"";"0,07";"";"";"";"";"";"";"";"";"";"0,147648";"0,07";"-5,463"
"129094";"4,603139";"45,792306";"45°47'32.302N 4°36'11.300E";"69231";"36 Le Parget";"";"69210";"SAINT PIERRE LA PALUD";"29/11/2016";"En intérieur";"Rapport public 5A111632-RP.pdf";"Oui";"0,43";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"129249";"4,4205";"45,655361";"45°39'19.300N 4°25'13.800E";"69095";"Rue du Bourg";"Ecole élémentaire des Colombes";"69610";"GREZIEU LE MARCHE";"21/12/2016";"En intérieur";"Rapport public 5A111663-RP.pdf";"Oui";"0,11";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"129382";"4,390222";"45,447111";"45°26'49.600N 4°23'24.799E";"42218";"Rue Coopérateurs";"";"42000";"SAINT ETIENNE";"10/01/2017";"En intérieur";"Rapport public 5A121622-RP.pdf";"Oui";"0,42";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"0,11";"";"";"0,35";"";"0,19";"";"0,12";"";"";"";"";"";"";"";"0,430232";"0,415933";"-2,436"
"129391";"3,108187";"45,893047";"45°53'34.969N 3°6'29.473E";"63300";"Place Marinette Menut";"";"63200";"RIOM";"05/01/2017";"En intérieur";"R_SO3507_1_1PUB.pdf";"Oui";"0,81";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"129456";"4,072722";"45,607";"45°36'25.200N 4°4'21.799E";"42147";"Rue Brillié";"Groupe scolaire Brillié";"42600";"MONTBRISON";"10/01/2017";"En extérieur";"Rapport public AU101607-RP.pdf";"Oui";"0,57";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"0,47";"";"0,24";"";"0,17";"";"0,23";"";"0,06";"";"";"";"0,603241";"0,603241";"-5,832"
"129773";"4,167889";"45,982972";"45°58'58.699N 4°10'4.400E";"42178";"Route de l'Hôpital sur Rhins";"";"42630";"PRADINES";"09/02/2017";"En intérieur";"Rapport public 5A011748-RP.pdf";"Oui";"3,18";"Lieu d'habitation";"AEXPERTISE";"0";"3,27";"";"";"";"";"";"0";"0";"";"";"0";"";"0";"";"0";"";"0";"";"0";"";"";"";"3,27";"0";"-2,83"
"129843";"3,101063";"45,766086";"45°45'57.910N 3°6'3.827E";"63113";"Allée des Capucines";"";"63000";"CLERMONT FERRAND";"16/02/2017";"En extérieur";"R_SO3671_1_1PUB.pdf";"Oui";"0,38";"Lieu d'habitation";"EXEM";"";"0,21";"0,05";"";"";"";"";"";"";"";"";"0,1";"";"0,16";"";"0,17";"";"0,09";"";"0,14";"";"";"";"0,372559";"0,303645";"1,958"
"129848";"3,288839";"45,76786";"45°46'4.296N 3°17'19.820E";"63453";"Rue du Puy Challas";"";"63910";"VERTAIZON";"16/02/2017";"En extérieur";"R_SO3660_1_1PUB.pdf";"Oui";"2,53";"Rue / Route / Parking";"EXEM";"";"";"0,08";"";"";"";"";"0,17";"";"";"";"1,03";"";"1,29";"";"1,72";"";"1,27";"";"0,14";"";"";"";"2,71131";"2,704792";"-7,166"
"129859";"3,092995";"46,129821";"46°7'47.356N 3°5'34.782E";"03311";"Chemin des Praviolles";"";"03450";"VICQ";"17/02/2017";"En intérieur";"R_SO3806_1_1PUB.pdf";"Oui";"0,13";"Lieu d'habitation";"EXEM";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"46,154"
"129970";"4,571417";"45,597972";"45°35'52.699N 4°34'17.101E";"69184";"Place 19 mars 1962";"Ecole élémentaire";"69440";"SAINTE CATHERINE";"02/03/2017";"En intérieur";"Rapport public 5A021714-RP.pdf";"Oui";"0,14";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"129975";"4,644889";"45,569333";"45°34'9.599N 4°38'41.600E";"69228";"Route de Lyon, Le Grand Buisson";"";"69440";"CHABANIERE";"02/03/2017";"En extérieur";"Rapport public 5A021734-RP.pdf";"Oui";"0,67";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,57";"";"";"";"0,39";"";"0,05";"";"";"";"0,692459";"0,692459";"-3,352"
"129986";"0,818932";"46,77944";"46°46'45.984N 0°49'8.155E";"86207";"Résidence des Marivolles";"";"86270";"ROCHE POSAY";"08/03/2017";"En intérieur";"R_SO3810_1_1PUB.pdf";"Oui";"0,46";"Lieu d'habitation";"EXEM";"";"0,43";"0,07";"";"";"";"";"0,06";"";"";"";"";"";"0,08";"";"";"";"";"";"";"";"";"";"0,44699";"0,08";"2,828"
"130011";"0,346498";"46,522818";"46°31'22.145N 0°20'47.393E";"86263";"Rue du Bois du Moulin";"";"86240";"SMARVES";"09/03/2017";"En extérieur";"R_SO3843_1_1PUB.pdf";"Oui";"0,5";"Rue / Route / Parking";"EXEM";"";"";"0,07";"";"";"";"";"";"";"";"";"0,11";"";"0,31";"";"0,14";"";"0,27";"";"";"";"";"";"0,453431";"0,447996";"9,314"
"130057";"-0,336789";"45,703272";"45°42'11.779N 0°20'12.440W";"16102";"Rue du Pinier";"";"16100";"COGNAC";"09/03/2017";"En extérieur";"R_SO3862_1_1PUB.pdf";"Oui";"1,43";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
